School Year,ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Principal Name,Principal Title,Principal Email,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Location Code,Superintendent Email,Community School Sup Name,Community School Sup Email,BFSC Location Code,BFSC Director Name,BFSC Director Title,BFSC Director Phone,BFSC Director Email,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,HighSchool Network Superintendent Email,PROSE SCHOOL,X Coordinate,Y Coordinate,Latitude,Longitude
2015-16,19K224,K224,P.S. 224 Hale A. Woodruff,331900010224,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/11140,Open,K224,757 WORTMAN AVENUE,BROOKLYN,NY,11208,GEORGE ANDREWS,PRINCIPAL,GAndrews@schools.nyc.gov,718-235-3600,718-827-5840,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1021275,181270,40.664143,-73.866542
2015-16,19K273,K273,P.S. 273 Wortman,331900010273,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/19176,Open,K273,923 JEROME STREET,BROOKLYN,NY,11207,MELESSA AVERY,PRINCIPAL,MAvery@schools.nyc.gov,718-649-5739,718-927-2230,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1017745,179209,40.6585,-73.879276
2015-16,19K290,K290,P.S. 290 Juan Morel Campos,331900010290,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",01/01/29037,Open,K290,135 SCHENCK AVENUE,BROOKLYN,NY,11207,WILLENA GEORGE,PRINCIPAL,WGeorge@schools.nyc.gov,718-647-1113,718-827-5842,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1014934,186376,40.678182,-73.889375
2015-16,19K292,K292,J.H.S. 292 Margaret S. Douglas,331900010292,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/24654,Open,K292,301 VERMONT STREET,BROOKLYN,NY,11207,Evelyn Maxfield,I.A. PRINCIPAL,EMaxfield@schools.nyc.gov,718-498-6562,718-345-3327,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013843,183977,40.671601,-73.893319
2015-16,19K306,K306,P.S. 306 Ethan Allen,331900010306,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",01/01/23924,Open,K306,970 VERMONT STREET,BROOKLYN,NY,11207,Lawrence Burroughs,PRINCIPAL,LBurrou2@schools.nyc.gov,718-649-3155,718-927-2243,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1015709,178055,40.65534,-73.88662
2015-16,19K311,K311,Essence School,331900010311,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/35626,Open,K190,590 SHEFFIELD AVENUE,BROOKLYN,NY,11207,Jermaine Lewis,PRINCIPAL,JLewis18@schools.nyc.gov,718-272-8371,718-272-8372,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013415,180567,40.662243,-73.894877
2015-16,19K325,K325,The Fresh Creek School,331900010325,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/40725,Open,K260,875 WILLIAMS AVENUE,BROOKLYN,NY,11207,JACQUELIN DANVERS COOMBS,PRINCIPAL,JDanver@schools.nyc.gov,718-272-1843,718-272-2813,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013858,177334,40.653368,-73.893294
2015-16,19K328,K328,P.S. 328 Phyllis Wheatley,331900010328,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/24654,Open,K328,330 ALABAMA AVENUE,BROOKLYN,NY,11207,Barbra Gedacht,I.A. PRINCIPAL,BGedach@schools.nyc.gov,718-345-9393,718-345-6566,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1012477,182658,40.667985,-73.898249
2015-16,19K345,K345,P.S. 345 Patrolman Robert Bolden,331900010345,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/24654,Open,K345,111 BERRIMAN STREET,BROOKLYN,NY,11208,WANDA HOLT,PRINCIPAL,WHolt@schools.nyc.gov,718-647-8387,718-827-5884,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1017567,185660,40.676207,-73.879886
2015-16,19K346,K346,P.S. 346 Abe Stark,331900010346,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/28307,Open,K346,1400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11239,KEVIN CAIFA,PRINCIPAL,KCaifa@schools.nyc.gov,718-642-3000,718-642-8498,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1016996,174887,40.64664,-73.881997
2015-16,19K364,K364,I.S. 364 Gateway,331900010364,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/36342,Open,K364,1426 FREEPORT LOOP,BROOKLYN,NY,11239,DALE KELLY,PRINCIPAL,DKelly12@schools.nyc.gov,718-642-3007,718-642-8516,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1017241,174731,40.646211,-73.881115
2015-16,19K404,K404,Academy for Young Writers,331900011404,DOE,General Academic,High school,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/38899,Open,K422,1065 ELTON STREET,BROOKLYN,NY,11208,Courtney Winkfield,PRINCIPAL,CWinkfield@schools.nyc.gov,718-688-7230,718-688-7236,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"ROBINSON, LASHAWN",HS10,LRobinson5@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,Y,1019000,178831,0,0
2015-16,19K409,K409,East New York Family Academy,331900011409,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",01/01/36342,Open,K819,2057 LINDEN BOULEVARD,BROOKLYN,NY,11207,Anthony Yard,PRINCIPAL,AYard3@schools.nyc.gov,718-927-0012,718-927-0411,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1015694,180155,40.661104,-73.886664
2015-16,19K422,K422,Spring Creek Community School,331900011422,DOE,General Academic,Secondary School,"06,07,08,09,SE","06,07,08,09,10,11,12",01/01/41091,Open,K422,1065 ELTON STREET,BROOKLYN,NY,11208,Christina Koza,PRINCIPAL,CKoza@schools.nyc.gov,718-688-7200,718-688-7206,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,Y,1019000,178831,0,0
2015-16,19K452,K452,Frederick Douglass Academy VIII Middle School,331900010452,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/38899,Open,K346,1400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11239,Chantal Grandchamps,I.A. PRINCIPAL,CGrandchamps@schools.nyc.gov,718-348-2465,718-642-4537,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1016996,174887,40.64664,-73.881997
2015-16,19K502,K502,FDNY High School for Fire and Life Safety,331900011502,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,K435,400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,JAMES ANDERSON,PRINCIPAL,JAnders@schools.nyc.gov,718-922-0389,718-922-0593,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013345,182252,40.666868,-73.895122
2015-16,19K504,K504,High School for Civil Rights,331900011504,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,K435,400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,MICHAEL STEELE,PRINCIPAL,MSteele2@schools.nyc.gov,718-922-6289,718-922-7253,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013345,182252,40.666868,-73.895122
2015-16,19K507,K507,Performing Arts and Technology High School,331900011507,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,K435,400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,Franklin Encarnacion,PRINCIPAL,FEncarn@schools.nyc.gov,718-922-0762,718-922-0953,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"ROBINSON, LASHAWN",HS10,LRobinson5@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013345,182252,40.666868,-73.895122
2015-16,19K510,K510,World Academy for Total Community Health High School,331900011510,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/38238,Open,K435,400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,Claudette Christie,PRINCIPAL,CChrist2@schools.nyc.gov,718-922-0650,718-922-0709,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"CONYERS, DONALD",HS07,DConyer@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,1013345,182252,40.666868,-73.895122
2015-16,19K557,K557,Brooklyn Gardens Elementary School,331900010557,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,SE","PK,0K,01,02,03,04,05",01/01/41456,Open,K174,574 DUMONT AVENUE,BROOKLYN,NY,11207,Irene Spence,PRINCIPAL,ISpence@schools.nyc.gov,718-495-7012,718-495-7018,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1012657,181733,40.665446,-73.897604
2015-16,19K583,K583,Multicultural High School,331900011583,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/39264,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,ALEXANDRA HERNANDEZ,PRINCIPAL,AHernandez7@schools.nyc.gov,718-827-2796,718-827-3970,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"CONYERS, DONALD",HS07,DConyer@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1020493,191783,40.693002,-73.869305
2015-16,19K615,K615,Transit Tech Career and Technical Education High School,331900011615,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/15158,Open,K615,1 WELLS STREET,BROOKLYN,NY,11208,Marlon Bynum,PRINCIPAL,MBynum@schools.nyc.gov,718-647-5204,718-647-4458,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1018830,186599,40.67878,-73.875328
2015-16,19K618,K618,Academy of Innovative Technology,331900011618,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/39630,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,CYNTHIA FOWLKES,PRINCIPAL,cfowlke@schools.nyc.gov,718-827-2469,718-827-4013,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"CONYERS, DONALD",HS07,DConyer@schools.nyc.gov,,,AFSA,"ANORMALIZA, ALEXANDRA",BFSC Director,718-935-5618,AAnorma@schools.nyc.gov,,,,,N,1020493,191783,40.693002,-73.869305
2015-16,19K639,K639,Brooklyn Lab School,331900011639,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/39630,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,Renel Piton,PRINCIPAL,RPiton@schools.nyc.gov,718-235-3592,718-235-4028,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1020493,191783,40.693002,-73.869305
2015-16,19K654,K654,Van Siclen Community Middle School,331900010654,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/41456,Open,K166,800 VAN SICLEN AVE,BROOKLYN,NY,11207,Adonna Mcfarland,I.A. PRINCIPAL,AMcfarl2@schools.nyc.gov,718-927-4701,718-927-4707,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1015961,179729,40.659934,-73.885704
2015-16,19K659,K659,Cypress Hills Collegiate Preparatory School,331900011659,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/39630,Open,K420,999 JAMAICA AVENUE,BROOKLYN,NY,11208,Amy Yager,PRINCIPAL,AYager@schools.nyc.gov,718-647-1672,718-647-6719,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"HOROWITZ, AIMEE",HS09,AHorowi@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1020493,191783,40.693002,-73.869305
2015-16,19K660,K660,W. H. Maxwell Career and Technical Education High School,331900011660,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",01/01/4931,Open,K660,145 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,JOCELYN BADETTE,PRINCIPAL,jbadett@schools.nyc.gov,718-345-9100,718-345-5470,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"WATTS, KAREN",HS05,KWatts@schools.nyc.gov,,,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1013105,184765,40.673766,-73.895976
2015-16,19K661,K661,Vista Academy,331900010661,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/41456,Open,K302,350 LINWOOD STREET,BROOKLYN,NY,11208,Dia Bryant,PRINCIPAL,DBryant5@schools.nyc.gov,718-647-0913,718-647-0919,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1016367,185988,40.677112,-73.884211
2015-16,19K662,K662,Liberty Avenue Middle School,331900010662,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/41456,Open,K302,350 LINWOOD STREET,BROOKLYN,NY,11208,Kaia Nordtvedt,PRINCIPAL,KNordtvedt@schools.nyc.gov,718-647-1301,718-647-1307,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,Y,1016367,185988,40.677112,-73.884211
2015-16,19K663,K663,School of the Future Brooklyn,331900010663,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",01/01/41456,Open,K174,574 DUMONT AVENUE,BROOKLYN,NY,11207,Sarah Kaufmann,I.A. PRINCIPAL,SKaufmann@schools.nyc.gov,718-345-5190,718-345-5196,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,Y,1012657,181733,40.665446,-73.897604
2015-16,19K677,K677,East New York Elementary School of Excellence,331900010677,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",01/01/39995,Open,K072,605 SHEPHERD AVENUE,BROOKLYN,NY,11208,JUDY TOUZIN,PRINCIPAL,JTouzin@schools.nyc.gov,718-272-6075,718-272-6257,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,"STALLINGS-HARTE, JOYCE",K819,JStalli@schools.nyc.gov,"STALLINGS-HARTE, JOYCE",JStalli@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1017780,183165,40.669358,-73.879131
2015-16,22K405,K405,Midwood High School,332200011405,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/14793,Open,K405,2839 BEDFORD AVENUE,BROOKLYN,NY,11210,Michael Mcdonnell,PRINCIPAL,MMcdonn2@schools.nyc.gov,718-724-8500,718-724-8515,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"PRAYOR, MICHAEL",HS06,mprayor@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,N,997474,169837,40.632829,-73.952356
2015-16,22K425,K425,James Madison High School,332200011425,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/9314,Open,K425,3787 BEDFORD AVENUE,BROOKLYN,NY,11229,Jodie Cohen,PRINCIPAL,JCohen9@schools.nyc.gov,718-758-7200,718-758-7341,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"PRAYOR, MICHAEL",HS06,mprayor@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,N,998782,161702,40.610499,-73.947661
2015-16,22K495,K495,Sheepshead Bay High School,332200011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/21732,Open,K495,3000 AVENUE X,BROOKLYN,NY,11235,John Omahoney,PRINCIPAL,JOmahon@schools.nyc.gov,718-332-2003,718-648-9349,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"PRAYOR, MICHAEL",HS06,mprayor@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,N,1001848,155386,40.593157,-73.936635
2015-16,22K535,K535,Leon M. Goldstein High School for the Sciences,332200011535,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",01/01/37438,Open,K535,1830 SHORE BOULEVARD,BROOKLYN,NY,11235,Scott Hughes,PRINCIPAL,SHughes8@schools.nyc.gov,718-368-8500,718-368-8555,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"PRAYOR, MICHAEL",HS06,mprayor@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,N,1002459,149994,40.578356,-73.934449
2015-16,22K555,K555,Brooklyn College Academy,332200011555,DOE,General Academic,Secondary School,"09,10,11,12","07,08,09,10,11,12",01/01/36342,Open,K917,350 CONEY ISLAND AVENUE,BROOKLYN,NY,11218,NICHOLAS MAZZARELLA,PRINCIPAL,NMazzar@schools.nyc.gov,718-853-6184,718-853-6356,15,22,K822,COMMUNITY SCHOOL DISTRICT 22,"PRAYOR, MICHAEL",HS06,mprayor@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,N,991933,175746,40.649055,-73.972312
2015-16,22K611,K611,Origins High School,332200011611,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",01/01/41456,Open,K495,3000 AVENUE X,BROOKLYN,NY,11235,John Banks,I.A. PRINCIPAL,JBanks3@schools.nyc.gov,718-891-0037,718-891-0047,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"PRAYOR, MICHAEL",HS06,mprayor@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,Y,1001848,155386,40.593157,-73.936635
2015-16,22K630,K630,Professional Pathways High School,332200011630,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",01/01/41456,Open,K495,3000 AVENUE X,BROOKLYN,NY,11235,David Decamp,I.A. PRINCIPAL,DDecamp@schools.nyc.gov,718-332-6290,718-332-6296,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,"ROBINSON, LASHAWN",HS10,LRobinson5@schools.nyc.gov,,,KFSS,"WATSON-HARRIS, CHERYL",BFSC Director,718-759-3952,CherylWatson@schools.nyc.gov,,,,,N,1001848,155386,40.593157,-73.936635
2015-16,22K853,K853,Pre-K Center District 22,,DOE,General Academic,District Pre-K Center,,,01/01/42186,Open,K765,1139 CONEY ISLAND AVENUE,BROOKLYN,NY,11230,,,,,,22,22,K822,COMMUNITY SCHOOL DISTRICT 22,,,,,,,,,,,,,,,N,993630,168841,40.630109,-73.966208
2015-16,23K041,K041,P.S. 041 Francis White,332300010041,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",01/01/23924,Open,K041,411 THATFORD AVENUE,BROOKLYN,NY,11212,THERESE SIEGEL,PRINCIPAL,TSiegel@schools.nyc.gov,718-495-7732,718-346-2141,23,23,K823,COMMUNITY SCHOOL DISTRICT 23,"DEGOVIA, MAURICIERE",K823,MDegovi@schools.nyc.gov,"DEGOVIA, MAURICIERE",MDegovi@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1010073,179912,40.660455,-73.906925
2015-16,23K073,K073,P.S. 073 Thomas S. Boyland,332300010073,DOE,General Academic,K-8,"04,05,08,SE","PK,0K,01,02,03,04,05,06,07,08",02/01/3835,Open,K073,251 MCDOUGAL STREET,BROOKLYN,NY,11233,Dellie Edwards,I.A. PRINCIPAL,DEdward6@schools.nyc.gov,718-573-0288,718-455-1835,23,23,K823,COMMUNITY SCHOOL DISTRICT 23,"DEGOVIA, MAURICIERE",K823,MDegovi@schools.nyc.gov,"DEGOVIA, MAURICIERE",MDegovi@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1009013,187279,40.680679,-73.910719
2015-16,23K137,K137,P.S./I.S. 137 Rachel Jean Mitchell,332300010137,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",12/27/0912,Open,K137,121 SARATOGA AVENUE,BROOKLYN,NY,11233,Suzette Rose,PRINCIPAL,SRose8@schools.nyc.gov,718-453-2926,718-453-5363,23,23,K823,COMMUNITY SCHOOL DISTRICT 23,"DEGOVIA, MAURICIERE",K823,MDegovi@schools.nyc.gov,"DEGOVIA, MAURICIERE",MDegovi@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1007370,187849,40.682248,-73.916641
2015-16,23K150,K150,P.S. 150 Christopher,332300010150,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,SE",01/01/2739,Open,K150,364 SACKMAN STREET,BROOKLYN,NY,11212,Pamela Bradley Muchere,PRINCIPAL,PBradle2@schools.nyc.gov,718-495-7746,718-922-3785,23,23,K823,COMMUNITY SCHOOL DISTRICT 23,"DEGOVIA, MAURICIERE",K823,MDegovi@schools.nyc.gov,"DEGOVIA, MAURICIERE",MDegovi@schools.nyc.gov,KFSN,"FITZGERALD, BERNADETTE",BFSC Director,718-935-3954,BFitzge2@schools.nyc.gov,,,,,N,1010565,182941,40.668768,-73.90514
